Elapsed time(s),wall_clock(s),battery,capacitor_channel_count,motion_channel_count,cap1(pF),cap2(pF),cap3(pF),cap4(pF),cap5(pF),cap6(pF),cap7(pF),cap8(pF),accx,accy,accz,event_id,event_kind,patient_id,patient_notes,session_id,session_start_time,procedure_description,procedure_sensor_placement,procedure_series,procedure_notes
,,,,,,,,,,,,,,,,,,shear,,BFCF5DF5-B8FD-4442-9547-B9A40A5BF10D,2026-04-17T14:00:59.632-0700,,,,
0.0,2026-04-17T14:00:59.817-0700,100.0,8.0,3.0,24.233971201696455,23.87314386633488,23.270057739699745,23.86689389501379,21.576889038171622,21.814750597154607,20.601605528946457,20.81483474626627,-0.42938232421875,0.06121826171875,-0.904541015625
 0.010009765625,2026-04-17T14:00:59.817-0700,100.0,8.0,3.0,24.234714869515628,23.87459898240953,23.271147567872404,23.867630149406203,21.577919005605146,21.816303296589517,20.60270365189433,20.815749880899595,-0.42864990234375,0.0623779296875,-0.9027099609375
 0.020172119140625,2026-04-17T14:00:59.818-0700,100.0,8.0,3.0,24.234714869515628,23.87459898240953,23.27145300623608,23.868000063318703,21.578949003890983,21.816824829614802,20.603716015653426,20.816768644758,-0.43035888671875,0.06280517578125,-0.91180419921875
 0.030517578125,2026-04-17T14:00:59.833-0700,100.0,8.0,3.0,24.23509393207342,23.87423252697078,23.271092034038986,23.86871856586493,21.57998491899979,21.816824829614802,20.603716015653426,20.81737876659499,-0.4320068359375,0.06207275390625,-0.9176025390625
 0.040496826171875,2026-04-17T14:00:59.834-0700,100.0,8.0,3.0,24.23583763352918,23.87462032949668,23.27145300623608,23.86871856586493,21.580143840555913,21.817340443868652,20.604728409793026,20.817275160225535,-0.42901611328125,0.06201171875,-0.90325927734375
 0.0506591796875,2026-04-17T14:00:59.848-0700,100.0,8.0,3.0,24.23509393207342,23.87498679071642,23.272178437812634,23.869084939110095,21.57998491899979,21.817861992552437,20.604728409793026,20.81778168326612,-0.427490234375,0.0609130859375,-0.897705078125
 0.060821533203125,2026-04-17T14:00:59.863-0700,100.0,8.0,3.0,24.23546578001619,23.874969001210665,23.271872990285758,23.86871856586493,21.58066181220726,21.818561354282295,20.604728409793026,20.817885291184652,-0.42938232421875,0.0616455078125,-0.90924072265625
 0.07098388671875,2026-04-17T14:00:59.865-0700,100.0,8.0,3.0,24.23583763352918,23.875339025581262,23.271872990285758,23.869084939110095,21.58066181220726,21.81837762228715,20.604728409793026,20.81828821387993,-0.43011474609375,0.0621337890625,-0.90606689453125
 0.08111572265625,2026-04-17T14:00:59.878-0700,100.0,8.0,3.0,24.23583763352918,23.875339025581262,23.272178437812634,23.869106281409216,21.581179791660873,21.81837762228715,20.604728409793026,20.817885291184652,-0.428466796875,0.0625,-0.907958984375
 0.091278076171875,2026-04-17T14:00:59.893-0700,100.0,8.0,3.0,24.23620949261249,23.875339025581262,23.272542897296447,23.869472660433622,21.58066181220726,21.81837762228715,20.60523175829973,20.818391823347532,-0.427978515625,0.0640869140625,-0.90069580078125
